timestamp	ch1	ch2	ch3	ch4	ch5	ch6	ch7	ch8	ch9	ch10	ch11	ch12	ch13	ch14	ch15	ch16
1744400081.716000	0.000103	0.000048	0.000049	0.013866	0.016555	0.031121	0.029560	0.025050	0.019555	0.025304	0.034224	0.020926	0.017399	0.022784	0.019256	0.015861
1744400081.720000	0.000094	0.000043	0.000043	0.013866	0.016552	0.031131	0.029559	0.025054	0.019558	0.025308	0.034218	0.020926	0.017398	0.022789	0.019261	0.015885
1744400081.724000	0.000090	0.000042	0.000043	0.013872	0.016557	0.031147	0.029564	0.025068	0.019567	0.025324	0.034221	0.020932	0.017399	0.022803	0.019273	0.015911
1744400081.728000	0.000091	0.000044	0.000052	0.013872	0.016566	0.031145	0.029569	0.025074	0.019577	0.025342	0.034237	0.020936	0.017401	0.022804	0.019277	0.015906
1744400081.732000	0.000098	0.000046	0.000042	0.013869	0.016553	0.031136	0.029568	0.025073	0.019585	0.025347	0.034242	0.020939	0.017400	0.022792	0.019271	0.015895
1744400081.736000	0.000097	0.000046	0.000049	0.013870	0.016563	0.031133	0.029575	0.025075	0.019587	0.025350	0.034241	0.020942	0.017405	0.022793	0.019271	0.015882
1744400081.740000	0.000088	0.000040	0.000045	0.013869	0.016561	0.031142	0.029571	0.025078	0.019580	0.025340	0.034237	0.020935	0.017404	0.022801	0.019275	0.015894
1744400081.744000	0.000094	0.000045	0.000042	0.013865	0.016550	0.031144	0.029557	0.025073	0.019569	0.025331	0.034229	0.020927	0.017399	0.022798	0.019272	0.015907
1744400081.748000	0.000096	0.000037	0.000050	0.013865	0.016558	0.031145	0.029566	0.025084	0.019577	0.025340	0.034232	0.020932	0.017402	0.022807	0.019279	0.015913
1744400081.752000	0.000092	0.000030	0.000052	0.013860	0.016562	0.031136	0.029570	0.025081	0.019577	0.025338	0.034232	0.020933	0.017402	0.022804	0.019277	0.015886
1744400081.756000	0.000092	0.000043	0.000050	0.013866	0.016562	0.031131	0.029571	0.025077	0.019576	0.025335	0.034229	0.020937	0.017407	0.022796	0.019272	0.015875
1744400081.760000	0.000084	0.000045	0.000046	0.013869	0.016555	0.031137	0.029566	0.025077	0.019570	0.025333	0.034224	0.020936	0.017405	0.022797	0.019273	0.015888
1744400081.764000	0.000086	0.000043	0.000040	0.013865	0.016546	0.031144	0.029559	0.025078	0.019565	0.025331	0.034216	0.020934	0.017401	0.022799	0.019274	0.015914
1744400081.768000	0.000097	0.000046	0.000045	0.013866	0.016550	0.031141	0.029560	0.025073	0.019566	0.025325	0.034224	0.020933	0.017406	0.022798	0.019269	0.015911
1744400081.772000	0.000096	0.000034	0.000051	0.013861	0.016560	0.031135	0.029569	0.025074	0.019574	0.025331	0.034231	0.020934	0.017406	0.022796	0.019272	0.015889
1744400081.776000	0.000095	0.000035	0.000053	0.013867	0.016565	0.031134	0.029576	0.025077	0.019581	0.025339	0.034233	0.020942	0.017410	0.022793	0.019272	0.015884
1744400081.780000	0.000088	0.000046	0.000045	0.013867	0.016554	0.031139	0.029565	0.025070	0.019569	0.025322	0.034221	0.020936	0.017405	0.022795	0.019268	0.015901
1744400081.784000	0.000088	0.000045	0.000042	0.013869	0.016551	0.031149	0.029562	0.025076	0.019570	0.025329	0.034215	0.020932	0.017408	0.022802	0.019273	0.015916
1744400081.788000	0.000087	0.000040	0.000045	0.013870	0.016555	0.031148	0.029563	0.025076	0.019570	0.025335	0.034213	0.020933	0.017411	0.022804	0.019272	0.015910
1744400081.792000	0.000089	0.000040	0.000045	0.013865	0.016554	0.031132	0.029562	0.025065	0.019564	0.025320	0.034211	0.020928	0.017409	0.022794	0.019261	0.015890
1744400081.796000	0.000091	0.000043	0.000050	0.013867	0.016560	0.031129	0.029568	0.025066	0.019566	0.025319	0.034216	0.020931	0.017413	0.022791	0.019261	0.015877
1744400081.800000	0.000086	0.000042	0.000046	0.013868	0.016561	0.031142	0.029569	0.025075	0.019567	0.025328	0.034212	0.020933	0.017413	0.022798	0.019270	0.015893
1744400081.804000	0.000082	0.000037	0.000043	0.013870	0.016560	0.031150	0.029567	0.025076	0.019561	0.025318	0.034212	0.020931	0.017412	0.022803	0.019272	0.015917
1744400081.808000	0.000086	0.000041	0.000043	0.013873	0.016565	0.031154	0.029573	0.025082	0.019568	0.025330	0.034223	0.020940	0.017413	0.022805	0.019276	0.015918
1744400081.812000	0.000088	0.000044	0.000044	0.013870	0.016565	0.031139	0.029574	0.025073	0.019560	0.025313	0.034234	0.020940	0.017411	0.022793	0.019266	0.015902
1744400081.816000	0.000093	0.000047	0.000045	0.013870	0.016566	0.031133	0.029570	0.025066	0.019549	0.025306	0.034239	0.020944	0.017411	0.022786	0.019259	0.015896
1744400081.820000	0.000086	0.000043	0.000043	0.013872	0.016569	0.031144	0.029571	0.025072	0.019551	0.025316	0.034234	0.020948	0.017414	0.022797	0.019265	0.015914
1744400081.824000	0.000083	0.000039	0.000043	0.013874	0.016566	0.031155	0.029571	0.025078	0.019553	0.025314	0.034242	0.020946	0.017413	0.022806	0.019273	0.015933
1744400081.828000	0.000085	0.000037	0.000046	0.013873	0.016571	0.031152	0.029576	0.025078	0.019561	0.025322	0.034251	0.020945	0.017414	0.022807	0.019275	0.015928
1744400081.832000	0.000083	0.000031	0.000046	0.013867	0.016573	0.031138	0.029578	0.025075	0.019566	0.025324	0.034249	0.020938	0.017415	0.022802	0.019272	0.015895
1744400081.836000	0.000085	0.000033	0.000055	0.013868	0.016584	0.031142	0.029586	0.025082	0.019572	0.025330	0.034255	0.020937	0.017422	0.022806	0.019277	0.015878
1744400081.840000	0.000082	0.000028	0.000051	0.013873	0.016585	0.031156	0.029587	0.025088	0.019574	0.025333	0.034247	0.020942	0.017421	0.022813	0.019283	0.015905
1744400081.844000	0.000080	0.000032	0.000038	0.013875	0.016569	0.031169	0.029583	0.025096	0.019577	0.025341	0.034241	0.020946	0.017418	0.022821	0.019290	0.015928
1744400081.848000	0.000075	0.000038	0.000035	0.013874	0.016567	0.031164	0.029581	0.025094	0.019577	0.025344	0.034232	0.020950	0.017415	0.022813	0.019285	0.015932
1744400081.852000	0.000075	0.000044	0.000041	0.013877	0.016576	0.031158	0.029591	0.025095	0.019588	0.025353	0.034237	0.020958	0.017420	0.022810	0.019286	0.015918
1744400081.856000	0.000088	0.000046	0.000045	0.013876	0.016581	0.031151	0.029593	0.025090	0.019592	0.025350	0.034242	0.020953	0.017419	0.022804	0.019281	0.015900
1744400081.860000	0.000087	0.000041	0.000037	0.013871	0.016572	0.031153	0.029586	0.025088	0.019586	0.025341	0.034238	0.020949	0.017413	0.022806	0.019280	0.015922
1744400081.864000	0.000085	0.000040	0.000039	0.013875	0.016576	0.031168	0.029589	0.025098	0.019589	0.025353	0.034238	0.020950	0.017415	0.022819	0.019292	0.015940
1744400081.868000	0.000085	0.000037	0.000042	0.013870	0.016579	0.031163	0.029592	0.025097	0.019595	0.025353	0.034243	0.020950	0.017414	0.022820	0.019293	0.015939
1744400081.872000	0.000086	0.000036	0.000044	0.013870	0.016581	0.031155	0.029594	0.025095	0.019599	0.025355	0.034244	0.020956	0.017416	0.022812	0.019288	0.015929
1744400081.876000	0.000086	0.000042	0.000041	0.013869	0.016579	0.031149	0.029592	0.025092	0.019600	0.025356	0.034246	0.020955	0.017416	0.022805	0.019283	0.015910
1744400081.880000	0.000077	0.000038	0.000031	0.013870	0.016570	0.031157	0.029581	0.025092	0.019589	0.025349	0.034233	0.020950	0.017412	0.022810	0.019282	0.015921
1744400081.884000	0.000076	0.000031	0.000032	0.013874	0.016568	0.031171	0.029582	0.025099	0.019590	0.025353	0.034230	0.020947	0.017415	0.022819	0.019291	0.015932
1744400081.888000	0.000078	0.000034	0.000034	0.013874	0.016573	0.031170	0.029586	0.025101	0.019591	0.025355	0.034227	0.020948	0.017417	0.022824	0.019296	0.015929
1744400081.892000	0.000076	0.000030	0.000034	0.013866	0.016575	0.031157	0.029584	0.025091	0.019585	0.025345	0.034228	0.020952	0.017417	0.022818	0.019288	0.015920
1744400081.896000	0.000081	0.000029	0.000042	0.013869	0.016582	0.031156	0.029591	0.025091	0.019583	0.025344	0.034229	0.020951	0.017422	0.022818	0.019286	0.015898
1744400081.900000	0.000074	0.000023	0.000038	0.013870	0.016581	0.031164	0.029588	0.025092	0.019575	0.025328	0.034227	0.020948	0.017423	0.022823	0.019290	0.015916
1744400081.904000	0.000067	0.000024	0.000035	0.013872	0.016575	0.031175	0.029584	0.025097	0.019571	0.025322	0.034225	0.020950	0.017422	0.022830	0.019295	0.015938
1744400081.908000	0.000067	0.000022	0.000030	0.013868	0.016573	0.031167	0.029583	0.025092	0.019570	0.025322	0.034226	0.020947	0.017418	0.022827	0.019291	0.015930
1744400081.912000	0.000072	0.000027	0.000032	0.013870	0.016581	0.031160	0.029592	0.025094	0.019579	0.025328	0.034239	0.020953	0.017421	0.022823	0.019292	0.015916
1744400081.916000	0.000074	0.000030	0.000030	0.013871	0.016579	0.031154	0.029588	0.025084	0.019562	0.025302	0.034242	0.020949	0.017421	0.022820	0.019284	0.015908
1744400081.920000	0.000066	0.000030	0.000023	0.013876	0.016573	0.031162	0.029579	0.025084	0.019549	0.025292	0.034233	0.020950	0.017421	0.022825	0.019283	0.015929
1744400081.924000	0.000065	0.000024	0.000021	0.013876	0.016570	0.031171	0.029580	0.025089	0.019550	0.025301	0.034235	0.020946	0.017419	0.022829	0.019290	0.015940
1744400081.928000	0.000064	0.000020	0.000020	0.013875	0.016573	0.031171	0.029582	0.025094	0.019562	0.025316	0.034237	0.020949	0.017421	0.022830	0.019295	0.015942
1744400081.932000	0.000069	0.000026	0.000022	0.013874	0.016576	0.031162	0.029586	0.025094	0.019570	0.025328	0.034240	0.020950	0.017420	0.022822	0.019290	0.015927
1744400081.936000	0.000069	0.000025	0.000028	0.013875	0.016583	0.031160	0.029592	0.025099	0.019577	0.025343	0.034241	0.020952	0.017426	0.022824	0.019291	0.015910
1744400081.940000	0.000062	0.000015	0.000028	0.013872	0.016589	0.031166	0.029593	0.025102	0.019580	0.025345	0.034244	0.020944	0.017423	0.022832	0.019296	0.015919
1744400081.944000	0.000061	0.000016	0.000016	0.013878	0.016571	0.031181	0.029590	0.025111	0.019586	0.025356	0.034233	0.020946	0.017423	0.022841	0.019302	0.015936
1744400081.948000	0.000057	0.000019	0.000017	0.013881	0.016572	0.031181	0.029586	0.025114	0.019579	0.025362	0.034231	0.020951	0.017424	0.022840	0.019301	0.015939
1744400081.952000	0.000053	0.000021	0.000017	0.013878	0.016578	0.031171	0.029593	0.025111	0.019590	0.025366	0.034239	0.020952	0.017424	0.022834	0.019297	0.015923
1744400081.956000	0.000061	0.000017	0.000022	0.013878	0.016585	0.031165	0.029599	0.025108	0.019594	0.025363	0.034243	0.020946	0.017427	0.022835	0.019296	0.015905
1744400081.960000	0.000056	0.000013	0.000015	0.013877	0.016579	0.031175	0.029596	0.025111	0.019588	0.025361	0.034235	0.020945	0.017427	0.022842	0.019301	0.015922
1744400081.964000	0.000053	0.000019	0.000015	0.013879	0.016578	0.031184	0.029594	0.025113	0.019588	0.025358	0.034234	0.020945	0.017426	0.022847	0.019304	0.015938
1744400081.968000	0.000051	0.000024	0.000013	0.013875	0.016576	0.031176	0.029590	0.025105	0.019581	0.025350	0.034231	0.020940	0.017423	0.022842	0.019298	0.015935
1744400081.972000	0.000059	0.000016	0.000015	0.013869	0.016581	0.031165	0.029594	0.025100	0.019589	0.025349	0.034230	0.020940	0.017422	0.022836	0.019294	0.015915
1744400081.976000	0.000058	0.000009	0.000019	0.013867	0.016584	0.031162	0.029600	0.025102	0.019595	0.025351	0.034236	0.020943	0.017428	0.022833	0.019295	0.015905
1744400081.980000	0.000048	0.000015	0.000011	0.013872	0.016578	0.031169	0.029593	0.025100	0.019585	0.025340	0.034223	0.020944	0.017425	0.022835	0.019295	0.015922
1744400081.984000	0.000043	0.000016	0.000005	0.013874	0.016570	0.031178	0.029587	0.025100	0.019572	0.025330	0.034211	0.020944	0.017422	0.022842	0.019296	0.015945
1744400081.988000	0.000042	0.000015	0.000011	0.013873	0.016584	0.031177	0.029596	0.025101	0.019578	0.025330	0.034216	0.020945	0.017425	0.022846	0.019299	0.015941
1744400081.992000	0.000046	0.000018	0.000003	0.013868	0.016570	0.031164	0.029594	0.025091	0.019577	0.025320	0.034220	0.020943	0.017420	0.022832	0.019291	0.015922
1744400081.996000	0.000053	0.000015	0.000008	0.013866	0.016576	0.031155	0.029593	0.025084	0.019573	0.025308	0.034224	0.020934	0.017423	0.022828	0.019284	0.015897
1744400082.000000	0.000047	0.000008	0.000003	0.013865	0.016574	0.031161	0.029592	0.025085	0.019567	0.025301	0.034219	0.020928	0.017423	0.022836	0.019288	0.015907
1744400082.004000	0.000035	0.000001	-0.000005	0.013865	0.016572	0.031172	0.029592	0.025093	0.019573	0.025308	0.034216	0.020932	0.017422	0.022840	0.019294	0.015929
1744400082.008000	0.000040	0.000004	-0.000002	0.013863	0.016574	0.031170	0.029593	0.025095	0.019573	0.025308	0.034225	0.020938	0.017421	0.022837	0.019292	0.015936
1744400082.012000	0.000037	0.000006	-0.000001	0.013853	0.016575	0.031156	0.029593	0.025088	0.019564	0.025306	0.034231	0.020940	0.017420	0.022827	0.019283	0.015923
1744400082.016000	0.000044	0.000006	0.000001	0.013852	0.016580	0.031152	0.029597	0.025088	0.019559	0.025305	0.034238	0.020939	0.017421	0.022826	0.019280	0.015903
1744400082.020000	0.000035	0.000001	-0.000005	0.013851	0.016582	0.031162	0.029596	0.025096	0.019559	0.025308	0.034237	0.020939	0.017416	0.022834	0.019290	0.015920
1744400082.024000	0.000029	-0.000001	-0.000005	0.013854	0.016584	0.031172	0.029594	0.025099	0.019559	0.025308	0.034236	0.020936	0.017417	0.022841	0.019294	0.015943
1744400082.028000	0.000033	0.000002	-0.000014	0.013855	0.016578	0.031173	0.029598	0.025103	0.019576	0.025322	0.034247	0.020940	0.017416	0.022843	0.019297	0.015942
1744400082.032000	0.000036	0.000003	-0.000011	0.013850	0.016584	0.031159	0.029600	0.025095	0.019576	0.025326	0.034251	0.020941	0.017414	0.022834	0.019291	0.015933
1744400082.036000	0.000040	0.000007	-0.000009	0.013849	0.016585	0.031152	0.029602	0.025089	0.019581	0.025332	0.034252	0.020936	0.017414	0.022828	0.019285	0.015913
1744400082.040000	0.000037	0.000000	-0.000017	0.013845	0.016581	0.031159	0.029599	0.025094	0.019583	0.025339	0.034245	0.020935	0.017412	0.022833	0.019288	0.015933
1744400082.044000	0.000032	0.000000	-0.000020	0.013844	0.016580	0.031167	0.029600	0.025102	0.019582	0.025346	0.034247	0.020935	0.017410	0.022839	0.019296	0.015951
1744400082.048000	0.000033	0.000004	-0.000018	0.013845	0.016581	0.031166	0.029604	0.025104	0.019597	0.025360	0.034250	0.020941	0.017412	0.022838	0.019299	0.015954
1744400082.052000	0.000033	0.000003	-0.000019	0.013840	0.016579	0.031154	0.029601	0.025097	0.019596	0.025356	0.034250	0.020941	0.017407	0.022826	0.019291	0.015936
1744400082.056000	0.000035	0.000007	-0.000018	0.013836	0.016582	0.031147	0.029603	0.025092	0.019597	0.025352	0.034248	0.020941	0.017408	0.022822	0.019285	0.015923
1744400082.060000	0.000028	-0.000001	-0.000019	0.013839	0.016584	0.031157	0.029605	0.025096	0.019595	0.025353	0.034242	0.020935	0.017412	0.022833	0.019293	0.015931
1744400082.064000	0.000025	-0.000002	-0.000013	0.013835	0.016588	0.031163	0.029602	0.025097	0.019584	0.025343	0.034234	0.020933	0.017412	0.022842	0.019295	0.015954
1744400082.068000	0.000027	-0.000001	-0.000024	0.013834	0.016577	0.031160	0.029603	0.025094	0.019588	0.025342	0.034235	0.020932	0.017409	0.022839	0.019295	0.015944
1744400082.072000	0.000027	-0.000007	-0.000018	0.013829	0.016582	0.031148	0.029604	0.025089	0.019588	0.025337	0.034239	0.020929	0.017410	0.022830	0.019290	0.015922
1744400082.076000	0.000031	0.000003	-0.000015	0.013835	0.016588	0.031150	0.029612	0.025090	0.019593	0.025338	0.034237	0.020937	0.017413	0.022829	0.019289	0.015919
1744400082.080000	0.000027	-0.000003	-0.000019	0.013834	0.016585	0.031157	0.029610	0.025093	0.019587	0.025329	0.034225	0.020927	0.017413	0.022837	0.019294	0.015919
1744400082.084000	0.000019	-0.000004	-0.000025	0.013831	0.016578	0.031161	0.029604	0.025093	0.019584	0.025324	0.034216	0.020923	0.017411	0.022841	0.019297	0.015931
1744400082.088000	0.000015	-0.000006	-0.000030	0.013825	0.016574	0.031155	0.029601	0.025089	0.019576	0.025318	0.034213	0.020921	0.017407	0.022837	0.019294	0.015927
1744400082.092000	0.000023	-0.000002	-0.000023	0.013821	0.016578	0.031147	0.029606	0.025088	0.019582	0.025319	0.034219	0.020920	0.017407	0.022829	0.019291	0.015913
1744400082.096000	0.000023	-0.000001	-0.000022	0.013820	0.016578	0.031141	0.029606	0.025085	0.019580	0.025315	0.034220	0.020921	0.017409	0.022824	0.019285	0.015901
1744400082.100000	0.000015	-0.000006	-0.000025	0.013823	0.016576	0.031154	0.029608	0.025094	0.019581	0.025317	0.034219	0.020920	0.017409	0.022835	0.019293	0.015914
1744400082.104000	0.000013	-0.000006	-0.000025	0.013828	0.016577	0.031167	0.029608	0.025103	0.019578	0.025321	0.034216	0.020922	0.017410	0.022842	0.019303	0.015930
1744400082.108000	0.000013	-0.000004	-0.000025	0.013823	0.016576	0.031161	0.029605	0.025097	0.019572	0.025315	0.034229	0.020921	0.017407	0.022832	0.019294	0.015932
1744400082.112000	0.000019	-0.000000	-0.000023	0.013817	0.016578	0.031147	0.029605	0.025090	0.019575	0.025314	0.034230	0.020917	0.017406	0.022822	0.019288	0.015911
1744400082.116000	0.000024	0.000000	-0.000019	0.013816	0.016583	0.031141	0.029610	0.025093	0.019579	0.025318	0.034238	0.020920	0.017408	0.022821	0.019287	0.015903
1744400082.120000	0.000018	-0.000002	-0.000026	0.013817	0.016577	0.031145	0.029602	0.025089	0.019560	0.025310	0.034236	0.020920	0.017403	0.022819	0.019284	0.015919
1744400082.124000	0.000018	0.000000	-0.000031	0.013817	0.016574	0.031154	0.029597	0.025089	0.019556	0.025308	0.034234	0.020919	0.017400	0.022823	0.019286	0.015935
1744400082.128000	0.000022	0.000001	-0.000030	0.013815	0.016572	0.031146	0.029594	0.025084	0.019555	0.025310	0.034240	0.020922	0.017400	0.022820	0.019281	0.015941
1744400082.132000	0.000020	0.000003	-0.000030	0.013811	0.016569	0.031135	0.029591	0.025077	0.019559	0.025312	0.034243	0.020924	0.017399	0.022810	0.019273	0.015929
1744400082.136000	0.000030	0.000010	-0.000028	0.013811	0.016573	0.031133	0.029592	0.025078	0.019559	0.025318	0.034246	0.020925	0.017400	0.022808	0.019272	0.015916
1744400082.140000	0.000028	0.000011	-0.000034	0.013812	0.016570	0.031145	0.029592	0.025085	0.019563	0.025328	0.034245	0.020923	0.017396	0.022812	0.019280	0.015928
1744400082.144000	0.000020	0.000007	-0.000035	0.013817	0.016565	0.031154	0.029589	0.025091	0.019564	0.025334	0.034239	0.020925	0.017396	0.022819	0.019285	0.015952
1744400082.148000	0.000018	0.000003	-0.000037	0.013811	0.016567	0.031147	0.029589	0.025087	0.019568	0.025337	0.034239	0.020922	0.017393	0.022814	0.019280	0.015943
1744400082.152000	0.000023	0.000002	-0.000031	0.013809	0.016570	0.031141	0.029594	0.025086	0.019570	0.025339	0.034246	0.020920	0.017394	0.022810	0.019277	0.015925
1744400082.156000	0.000022	0.000000	-0.000029	0.013809	0.016576	0.031140	0.029602	0.025092	0.019576	0.025346	0.034247	0.020923	0.017397	0.022813	0.019282	0.015914
1744400082.160000	0.000014	0.000001	-0.000038	0.013812	0.016566	0.031148	0.029595	0.025093	0.019569	0.025343	0.034235	0.020923	0.017395	0.022818	0.019282	0.015927
1744400082.164000	0.000019	0.000012	-0.000042	0.013816	0.016560	0.031157	0.029585	0.025095	0.019560	0.025339	0.034224	0.020926	0.017391	0.022820	0.019280	0.015950
1744400082.168000	0.000017	0.000016	-0.000043	0.013815	0.016557	0.031154	0.029586	0.025095	0.019569	0.025341	0.034223	0.020926	0.017391	0.022819	0.019280	0.015947
1744400082.172000	0.000016	0.000013	-0.000039	0.013813	0.016561	0.031148	0.029587	0.025096	0.019551	0.025333	0.034223	0.020925	0.017391	0.022815	0.019276	0.015926
1744400082.176000	0.000015	0.000011	-0.000036	0.013814	0.016569	0.031147	0.029595	0.025098	0.019561	0.025335	0.034224	0.020922	0.017396	0.022817	0.019277	0.015909
1744400082.180000	0.000004	0.000007	-0.000041	0.013813	0.016568	0.031155	0.029598	0.025100	0.019562	0.025330	0.034218	0.020917	0.017395	0.022824	0.019284	0.015918
1744400082.184000	0.000004	0.000001	-0.000041	0.013812	0.016568	0.031162	0.029597	0.025105	0.019564	0.025330	0.034216	0.020913	0.017393	0.022831	0.019292	0.015930
1744400082.188000	0.000010	0.000008	-0.000044	0.013811	0.016568	0.031159	0.029596	0.025101	0.019559	0.025326	0.034212	0.020913	0.017391	0.022826	0.019288	0.015929
1744400082.192000	0.000015	0.000004	-0.000034	0.013808	0.016573	0.031149	0.029604	0.025099	0.019569	0.025331	0.034214	0.020913	0.017393	0.022822	0.019286	0.015911
1744400082.196000	0.000010	0.000007	-0.000030	0.013811	0.016574	0.031147	0.029603	0.025097	0.019562	0.025330	0.034210	0.020918	0.017397	0.022822	0.019285	0.015905
1744400082.200000	0.000000	0.000006	-0.000037	0.013807	0.016571	0.031153	0.029604	0.025100	0.019562	0.025328	0.034206	0.020913	0.017392	0.022826	0.019291	0.015914
1744400082.204000	0.000007	0.000007	-0.000036	0.013810	0.016569	0.031164	0.029603	0.025107	0.019560	0.025333	0.034207	0.020914	0.017393	0.022833	0.019297	0.015935
1744400082.208000	0.000009	0.000003	-0.000035	0.013805	0.016567	0.031156	0.029599	0.025103	0.019556	0.025331	0.034213	0.020916	0.017390	0.022827	0.019291	0.015937
1744400082.212000	0.000009	0.000002	-0.000034	0.013799	0.016567	0.031144	0.029597	0.025096	0.019553	0.025333	0.034216	0.020912	0.017386	0.022816	0.019283	0.015912
1744400082.216000	0.000011	0.000008	-0.000036	0.013799	0.016564	0.031136	0.029594	0.025089	0.019547	0.025328	0.034214	0.020911	0.017387	0.022808	0.019275	0.015896
1744400082.220000	0.000003	-0.000001	-0.000038	0.013802	0.016565	0.031145	0.029596	0.025092	0.019545	0.025321	0.034219	0.020912	0.017388	0.022817	0.019280	0.015917
1744400082.224000	0.000002	-0.000002	-0.000038	0.013802	0.016567	0.031153	0.029597	0.025097	0.019542	0.025317	0.034222	0.020909	0.017387	0.022822	0.019286	0.015935
1744400082.228000	0.000006	-0.000002	-0.000036	0.013797	0.016568	0.031148	0.029597	0.025092	0.019542	0.025313	0.034225	0.020910	0.017386	0.022818	0.019282	0.015938
1744400082.232000	0.000009	0.000003	-0.000029	0.013795	0.016570	0.031137	0.029595	0.025083	0.019543	0.025309	0.034231	0.020908	0.017387	0.022813	0.019274	0.015917
1744400082.236000	0.000013	0.000005	-0.000027	0.013792	0.016575	0.031131	0.029599	0.025082	0.019545	0.025311	0.034242	0.020908	0.017389	0.022811	0.019271	0.015911
1744400082.240000	0.000010	0.000005	-0.000033	0.013795	0.016572	0.031140	0.029600	0.025087	0.019550	0.025320	0.034239	0.020910	0.017384	0.022816	0.019277	0.015927
1744400082.244000	0.000006	0.000000	-0.000040	0.013794	0.016562	0.031148	0.029595	0.025094	0.019555	0.025328	0.034233	0.020911	0.017383	0.022822	0.019282	0.015949
1744400082.248000	0.000009	0.000005	-0.000037	0.013798	0.016566	0.031151	0.029598	0.025099	0.019559	0.025334	0.034237	0.020915	0.017384	0.022825	0.019286	0.015947
1744400082.252000	0.000012	0.000003	-0.000038	0.013793	0.016566	0.031140	0.029598	0.025095	0.019561	0.025334	0.034237	0.020914	0.017385	0.022817	0.019279	0.015925
1744400082.256000	0.000015	0.000008	-0.000036	0.013793	0.016568	0.031136	0.029602	0.025095	0.019573	0.025339	0.034240	0.020914	0.017386	0.022815	0.019278	0.015915
1744400082.260000	0.000009	0.000003	-0.000040	0.013794	0.016564	0.031143	0.029597	0.025098	0.019559	0.025333	0.034232	0.020909	0.017381	0.022820	0.019281	0.015922
1744400082.264000	0.000005	0.000002	-0.000047	0.013796	0.016563	0.031153	0.029596	0.025101	0.019556	0.025332	0.034229	0.020910	0.017382	0.022826	0.019285	0.015943
1744400082.268000	0.000009	0.000004	-0.000040	0.013798	0.016563	0.031150	0.029596	0.025099	0.019556	0.025330	0.034228	0.020905	0.017382	0.022824	0.019283	0.015936
1744400082.272000	0.000009	0.000004	-0.000037	0.013794	0.016560	0.031141	0.029593	0.025092	0.019552	0.025329	0.034225	0.020907	0.017383	0.022814	0.019274	0.015919
1744400082.276000	0.000008	0.000005	-0.000034	0.013790	0.016561	0.031131	0.029592	0.025089	0.019553	0.025329	0.034222	0.020903	0.017386	0.022810	0.019269	0.015899
1744400082.280000	0.000004	-0.000000	-0.000036	0.013792	0.016561	0.031140	0.029592	0.025090	0.019551	0.025319	0.034215	0.020899	0.017385	0.022819	0.019272	0.015913
1744400082.284000	0.000002	-0.000001	-0.000037	0.013793	0.016563	0.031152	0.029596	0.025099	0.019551	0.025324	0.034207	0.020899	0.017386	0.022830	0.019284	0.015930
1744400082.288000	0.000005	0.000002	-0.000031	0.013792	0.016570	0.031149	0.029601	0.025100	0.019553	0.025325	0.034219	0.020898	0.017388	0.022834	0.019288	0.015932
1744400082.292000	0.000007	-0.000007	-0.000028	0.013788	0.016576	0.031140	0.029607	0.025098	0.019558	0.025325	0.034230	0.020895	0.017388	0.022829	0.019286	0.015911
1744400082.296000	0.000011	-0.000001	-0.000026	0.013789	0.016579	0.031136	0.029611	0.025096	0.019563	0.025330	0.034228	0.020901	0.017390	0.022825	0.019284	0.015908
1744400082.300000	0.000014	0.000013	-0.000033	0.013789	0.016568	0.031139	0.029599	0.025091	0.019551	0.025322	0.034221	0.020899	0.017382	0.022821	0.019280	0.015922
1744400082.304000	0.000007	0.000007	-0.000036	0.013795	0.016569	0.031155	0.029605	0.025104	0.019558	0.025335	0.034223	0.020905	0.017384	0.022830	0.019291	0.015945
1744400082.308000	0.000007	0.000005	-0.000036	0.013792	0.016571	0.031153	0.029608	0.025104	0.019565	0.025335	0.034226	0.020906	0.017384	0.022828	0.019293	0.015939
1744400082.312000	0.000008	0.000012	-0.000032	0.013786	0.016571	0.031142	0.029610	0.025097	0.019564	0.025331	0.034226	0.020905	0.017380	0.022818	0.019290	0.015919
1744400082.316000	0.000012	0.000021	-0.000028	0.013791	0.016573	0.031138	0.029612	0.025097	0.019565	0.025327	0.034229	0.020911	0.017385	0.022816	0.019286	0.015921
1744400082.320000	0.000004	0.000012	-0.000027	0.013790	0.016573	0.031142	0.029610	0.025096	0.019562	0.025321	0.034229	0.020902	0.017385	0.022821	0.019289	0.015924
1744400082.324000	0.000003	0.000006	-0.000028	0.013790	0.016573	0.031147	0.029609	0.025101	0.019559	0.025320	0.034232	0.020901	0.017384	0.022825	0.019293	0.015940
1744400082.328000	0.000006	0.000003	-0.000029	0.013782	0.016568	0.031141	0.029600	0.025092	0.019547	0.025308	0.034230	0.020898	0.017379	0.022818	0.019284	0.015939
1744400082.332000	0.000011	0.000009	-0.000026	0.013780	0.016571	0.031132	0.029600	0.025086	0.019543	0.025304	0.034230	0.020898	0.017378	0.022813	0.019276	0.015920
1744400082.336000	0.000012	0.000008	-0.000027	0.013781	0.016569	0.031127	0.029598	0.025085	0.019543	0.025305	0.034233	0.020900	0.017379	0.022808	0.019272	0.015908
1744400082.340000	0.000007	0.000004	-0.000029	0.013784	0.016566	0.031136	0.029597	0.025094	0.019542	0.025312	0.034228	0.020902	0.017378	0.022814	0.019278	0.015920
